eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201511210064,2015,11,21,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Orange,-33.283013,149.100151,1.0,0,,"11/21/2015: Assailants threw Molotov cocktails at the Heatherbrae Parade church in Orange, New South Wales, Australia. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Heatherbrae Parade Church,Church,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Several Molotov cocktails were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A church was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""NO TITLE SUPPLIED,"" Western Advocate (Fairfax Media), November 24, 2015.","""Vandals raise hell: Molotov cocktails thrown at church,"" Central Western Daily, November 24, 2015.",,START Primary Collection,-9,-9,0,-9,
201511230093,2015,11,23,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Orange,-33.283013,149.100151,1.0,0,,"11/23/2015: Assailants threw Molotov cocktails at St. Peter's Lutheran Church in Orange, New South Wales, Australia. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,St. Peter's Lutheran Church,Church,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Molotov cocktails were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A church was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""NO TITLE SUPPLIED,"" Western Advocate (Fairfax Media), November 24, 2015.","""Vandals raise hell: Molotov cocktails thrown at church,"" Central Western Daily, November 24, 2015.",,START Primary Collection,-9,-9,0,-9,
201512050036,2015,12,5,,0,,14,Australia,12,Australasia & Oceania,Victoria,Norlane,-38.091417,144.357575,1.0,0,The incident occurred on Sparks Rd.,"12/05/2015: Assailants set fire to St. Peter's Chains church on Sparks road in Norlane, Victoria, Australia. No casualties were reported in the attack. This was one of two related attacks on this day. No group claimed responsibility for the incident.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,St. Peter's Church,Church,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A church was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Geelong's Muslims get prayer space after fire guts mosque,"" Melbourne Age, May 18, 2016.","""Church arsonist 'hit mosque by mistake',"" The Australian, May 18, 2016.","""Norlane church communities left reeling after two arson attacks,"" Geelong Advertiser (Victoria), December 5, 2015.",START Primary Collection,-9,-9,0,-9,"201512050036, 201512050037"
201512050037,2015,12,5,,0,,14,Australia,12,Australasia & Oceania,Victoria,Norlane,-38.094181,144.3571,1.0,0,The incident occurred on Spruhan Ave.,"12/05/2015: Assailants set fire to the Norlane Baptist Church on Spruhan Avenue, Norlane, Victoria, Australia. No casualties were reported in the attack. This was one of two related attacks on this day. No group claimed responsibility for the incident.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Unknown,Baptist Church,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A church was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Geelong's Muslims get prayer space after fire guts mosque,"" Melbourne Age, May 18, 2016.","""Church arsonist 'hit mosque by mistake',"" The Australian, May 18, 2016.","""Norlane church communities left reeling after two arson attacks,"" Geelong Advertiser (Victoria), December 5, 2015.",START Primary Collection,-9,-9,0,-9,"201512050036, 201512050037"
201602040040,2016,2,4,,0,,144,New Zealand,12,Australasia & Oceania,Bay of Plenty,Whakatane,-37.957009,176.986756,1.0,0,,"02/04/2016: Assailants threw two Molotov cocktails at the office of Social Development Minister Anne Tolley in Whakatane, Bay of Plenty, New Zealand. There were no casualties. No group claimed responsibility for the incident; however, sources stated that the attack was carried out in protest of the Trans-Pacific Partnership (TPP).",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,New Zealand Parliament,Office of Member: Anne Tolley,144.0,New Zealand,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources posited that the attack was carried out in opposition to the Trans-Pacific Partnership (TPP).",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Two Molotov cocktails were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,An office was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""NZ MP's office firebombed over signing of TPP,"" Sunshine Coast Daily (Queensland), February 5, 2016.","""Anne Tolley's office attacked in TPP protest,"" New Zealand Herald, February 4, 2016.","""'Not much IQ' behind arson attack on MP,"" Gisborne Herald, February 4, 2016.",START Primary Collection,-9,-9,0,-9,
201604150070,2016,4,14,,0,,14,Australia,12,Australasia & Oceania,Victoria,Geelong,-38.138255,144.348328,1.0,0,,"04/14/2016: Assailants set fire to the Geelong West Presbyterian Church in Geelong, Victoria, Australia. There were no reported casualties, but the church was damaged in the attack. No group claimed responsibility for the incident; however, sources suggested that the attack may have been related to allegations of past sexual abuse by local priests.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Geelong West Presbyterian Church,Church,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A church was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Who is burning Geelong's churches?,"" Australian Broadcasting Corporation (ABC) News, May 18, 2016.","""Fire destroys Geelong West Presbyterian Church,"" Herald Sun (Australia), April 14, 2016.","""Geelong Presbyterian church fire being treated as suspicious,"" Australian Broadcasting Corporation (ABC) News, April 14, 2016.",START Primary Collection,-9,-9,0,-9,
201605140067,2016,5,15,,0,,14,Australia,12,Australasia & Oceania,Victoria,Fawkner,-37.698179,144.965079,1.0,0,,"05/15/2016: Assailants threw firebombs at the Imam Ali Islamic Centre in Fawkner, Victoria, Australia. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,87.0,Affiliated Institution,Imam Ali Islamic Centre,Shia Community Center,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebombs were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,An Islamic center was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Police search for culprits behind the fire-bombing of Islamic community centre,"" Sydney Morning Herald, February 25, 2017.","""Attacks on Vic Islamic Centre probed,"" Herald Sun, January 30, 2017.","""Attacks on Islamic centre probed by arson and explosives squad,"" Herald Sun, January 30, 2017.",START Primary Collection,-9,-9,0,-9,
201605180073,2016,5,18,,0,,14,Australia,12,Australasia & Oceania,Victoria,Geelong,-38.133743,144.333937,1.0,0,,"05/18/2016: Assailants set fire to a mosque in Geelong, Victoria, Australia. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources suggested that the mosque was targeted because the assailants mistook it for a church.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Unknown,Mosque,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources posited that the mosque was targeted because the assailants believed it was a church.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A mosque was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Geelong's Muslims get prayer space after fire guts mosque,"" Melbourne Age, May 18, 2016.","""Church arsonist 'hit mosque by mistake',"" The Australian, May 18, 2016.","""Geelong mosque destroyed by suspicious fire; Islam 'not the target', police say,"" ABC Premium News (Australia), May 18, 2016.",START Primary Collection,-9,-9,0,-9,
201606280010,2016,6,28,,0,,14,Australia,12,Australasia & Oceania,Western Australia,Perth,-32.053696,115.960731,1.0,0,,"06/28/2016: Assailants threw a petrol bomb at Thornlie Mosque in Perth, Western Australia state, Australia. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Thornlie Mosque,Mosque,14.0,Australia,,,,,,,,,,,,,,,,,Anti-Muslim extremists,,,,,,Anti-Muslim extremists claimed responsibility for the incident and spray-painted derogatory language regarding Islam on the targeted mosque.,0.0,,,0,-99.0,0.0,1.0,5.0,Note left at scene,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,An unspecified number of vehicles were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Firebomb explodes outside Perth mosque as hundreds pray,"" Al Jazeera, June 29, 2016.","""Australian Mosque Targeted With Fire Bomb,"" Outlook India, June 29, 2016.","""Suspected car bomb detonated outside Perth mosque as hundreds pray inside; No one injured in attack, which included anti-Islamic graffiti being sprayed on the fence outside the mosque in Thornlie in Perth's southern suburbs,"" The Guardian (London), June 28, 2016.",START Primary Collection,-9,-9,0,-9,
201607240025,2016,7,24,,0,,14,Australia,12,Australasia & Oceania,Western Australia,Perth,-31.959414,115.873955,1.0,0,,"07/24/2016: Assailants set fire to the entrance of the 6PR radio station in Perth, Western Australia, Australia. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources noted that the attack may have been related to a radio discussion on Islam earlier that day.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,10,Journalists & Media,54.0,Radio Journalist/Staff/Facility,6PR Radio Station,Radio Station,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that the attack may have been related to a radio discussion on Islam earlier that day.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),800.0,An office building was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Arson attack on Radio 6PR and WAtoday building,"" Melbourne Age, July 24, 2016.","""‘Arson attack’ at 6PR radio station,"" Perth Now, July 24, 2016.","""Perth radio station forced off air for 11 minutes by suspected arson attack,"" Guardian.co.uk, July 24, 2016.",START Primary Collection,-9,-9,0,-9,
201609100025,2016,9,10,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Minto,-34.031804,150.850332,1.0,0,,"09/10/2016: An assailant stabbed and injured Wayne Greenhalg, a civilian, in Minto, New South Wales, Australia. Ihsas Khan claimed responsibility for the incident, and authorities suspected that the attack was inspired by the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,68.0,Named Civilian,Not Applicable,Civilian: Wayne Greenhalg,14.0,Australia,,,,,,,,,,,,,,,,,Jihadi-inspired extremists,,,,,,"The specific motive is unknown; however, authorities suspected that the attack was inspired by the Islamic State of Iraq and the Levant (ISIL).",0.0,,,1,1.0,1.0,1.0,8.0,Personal claim,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,A hunting knife was used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""ISIS-inspired Australian stabber charged with terrorism, attempted murder,"" Jerusalem Post, September 11, 2016.","""Terrorism-inspired stabbing: Ihsas Khan made 'extensive admissions' to police, court hears,"" Australian Broadcasting Corporation (ABC) News, November 24, 2016.","""Australia: Sydney stabbing: Alleged terror attacker inspired by IS, police say,"" ABC Online, September 11, 2016.",START Primary Collection,-9,-9,0,-9,
201609230071,2016,9,23,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Hobbys Yards,-33.694586,149.328405,1.0,0,,"09/23/2016: Assailants set fire to St. Peter's Uniting Church in Hobbys Yards, New South Wales, Australia. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,St. Peter’s Uniting Church,Church,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A church was set ablaze in this attack.,0.0,,,,,,,,,,,,,,,,,"""Church hit by fire,"" Blayney Chronicle, September 26, 2016.",,,START Primary Collection,-9,-9,0,-9,
201611240059,2016,11,24,,0,,14,Australia,12,Australasia & Oceania,Victoria,Fawkner,-37.698036,144.965437,1.0,0,The incident occurred in the Fawkner suburb in the north of the city.,"11/24/2016: Assailants threw incendiary devices at the Imam Ali Islamic Center in Fawkner, north of Melbourne, Victoria, Australia. There were no reported casualties in the attack. Abdullah Chaarani and Ahmed Mohammed claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,87.0,Affiliated Institution,Imam Ali Islamic Center,Islamic Community Center,14.0,Australia,,,,,,,,,,,,,,,,,Jihadi-inspired extremists,,,,,,"Sources noted that the assailants spray-painted ""Islamic State"" on the targeted mosque. Sources also noted that the attack was carried out in order ""to seek to advance Sunni Islam while intimidating Shia Muslims.""",0.0,,,1,2.0,2.0,1.0,5.0,Note left at scene,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebombs were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,An Islamic center was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Three men face charges for IS-inspired arson attacks in Melbourne,"" Deutsche Presse-Agentur, August 20, 2017.","""Police search for culprits behind the fire-bombing of Islamic community centre,"" Sydney Morning Herald, February 25, 2017.","""Attacks on Vic Islamic Centre probed,"" Herald Sun, January 30, 2017.",START Primary Collection,-9,-9,0,-9,
201612110032,2016,12,11,,0,,14,Australia,12,Australasia & Oceania,Victoria,Fawkner,-37.698082,144.964664,1.0,0,,"12/11/2016: Assailants threw an incendiary device at the Imam Ali Islamic Centre in Fawkner, Victoria, Australia. There were no reported casualties. No group claimed responsibility for the incident and while the specific motive is unknown, the words ""Islamic State"" were spray-painted on the building.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,87.0,Affiliated Institution,Imam Ali Islamic Centre,Religious Community Center,14.0,Australia,,,,,,,,,,,,,,,,,Jihadi-inspired extremists,,,,,,"Jihadi-Inspired extremists claimed responsibility for the incident and stated ""that Sunnis were the only Muslims."" Sources also noted that the assailants carried out the attack in order to intimidate members of the Shia Muslim community.",0.0,,,1,3.0,3.0,1.0,8.0,Personal claim,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A firebomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,An Islamic center was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Three men face charges for IS-inspired arson attacks in Melbourne,"" Deutsche Presse-Agentur, August 20, 2017.","""Attacks on Vic Islamic Centre probed,"" Herald Sun, January 30, 2017.","""Islamic centre firebombed and tagged with ""Islamic State"" graffiti,"" Sydney Morning Herald, December 11, 2016.",START Primary Collection,-9,-9,0,-9,
201704070064,2017,4,7,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Queanbeyan,-35.349304,149.244385,1.0,0,The incident occurred along Bungendore Road.,"04/07/2017: Two assailants stabbed and killed a service station worked on Bungendore Road, Queanbeyan, New South Wales, Australia. No group claimed responsibility for the incident; however, sources believe the attack was inspired by jihadi extremism, as the letters ""IS"" were discovered at the scene.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,1,Business,1.0,Gas/Oil/Electric,Caltex Petroleum Australia Pty. Ltd.,Service Station Worker: Zeeshan Akbar,14.0,Australia,,,,,,,,,,,,,,,,,Jihadi-inspired extremists,,,,,,"The specific motive is unknown; however, sources noted that the letters ""IS,"" likely referencing the Islamic State of Iraq and the Levant (ISIL), were discovered at the scene.",0.0,,,1,2.0,2.0,0.0,,,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Queanbeyan stabbing death: two teens charged with murder,"" The Guardian, April 7, 2017.","""Two teenagers arrested after fatal stabbing at Queanbeyan service station,"" The Sydney Morning Herald, April 7, 2017.",,START Primary Collection,-9,-9,0,-9,
201706050019,2017,6,5,,0,,14,Australia,12,Australasia & Oceania,Victoria,Brighton,-37.906633,145.007628,1.0,0,The incident occurred on Bay street.,"06/05/2017: An assailants took a sex worker hostage at the Buckingham Serviced Apartments on Bay Street in Brighton, Victoria, Australia. At least two people, including the assailant, were killed and three Victoria Police officers were injured in the incident. The hostage was released a few hours later. Yacqub Khayre claimed responsibility and stated that he carried out the attack on behalf of the Islamic State of Iraq and the Levant (ISIL) and Al-Qaida.",1,1,1,0,,,0.0,1,0,5,Hostage Taking (Barricade Incident),,,,,3,Police,25.0,Police Security Forces/Officers,Victoria Police,Officers,14.0,Australia,14.0,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Not Applicable,Sex Worker,45.0,Colombia,,,,,,,,,Jihadi-inspired extremists,,,,,,"An unaffiliated individual, identified as Yacqub Khayre, claimed responsibility for the incident and stated that he carried out the attack on behalf of the Islamic State of Iraq and the Levant (ISIL) and Al-Qaida.",0.0,,,1,1.0,0.0,1.0,8.0,Personal claim,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,1.0,3.0,0.0,0.0,-9,,,,,1.0,1.0,0.0,2.0,,,,0.0,,,,,,5.0,Successful Rescue,1.0,"The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident; however, Khayre's connection to ISIL could not be confirmed. Furthermore, Khayre had previous been linked to Al-Shabaab. Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Australia police regard Melbourne attack as 'act of terrorism',"" Jerusalem Post, June 5, 2017.","""REFUGEE TO JIHAD,"" The Daily Telegraph (Australia), June 7, 2017.","""Weakling, deserter and a   jihadi   of convenience,"" The Australian, June 7, 2017.",START Primary Collection,-9,-9,1,1,
